kappa,mode,budget,p,method,repeat,frozen_rule_match,reference_resolvable,frozen_position_error,delta_h_ED,delta_h_noise,curve_audit_status,quality_supports_position,response_amplitude_ratio,reference_response_max,observed_response_max,response_rmse,all_preparation_joint_failures,branch_switches_in_window,delta_h_noise_finite_p0,finite_p0_resolvable,finite_p0_curve_issues,noise_shift_scope
0.0,equal_gate,100000,0,zne_quadratic,21,False,True,0.07500000000000018,,,"[""endpoint_dominated""]",False,4.8906674379834785,0.969475690070606,4.741383189344876,1.4808053372189514,0,10,,True,"[""endpoint_dominated""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,zne_quadratic,22,False,True,-0.0625,,,"[""competing_peaks""]",False,2.9734571108629426,0.969475690070606,2.8826943844492017,1.3823089343144408,0,10,,False,"[""competing_peaks""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,zne_quadratic,23,True,True,0.04999999999999982,,,"[""endpoint_dominated""]",False,4.049777572907973,0.969475690070606,3.926160907127421,1.3508429275045237,0,10,,True,"[""endpoint_dominated""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,zne_quadratic,24,True,True,0.0,0.0,,[],True,2.7177207699458545,0.969475690070606,2.634764218862476,1.234242512944332,0,10,0.0,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,zne_quadratic,25,True,True,0.04999999999999982,0.04999999999999982,,[],True,4.0952624393506305,0.969475690070606,3.970257379409686,1.4699745778833475,0,10,0.0,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,zne_quadratic,26,True,True,-0.03749999999999998,-0.03749999999999998,,[],True,2.5291674332896568,0.969475690070606,2.451966342692593,1.062899031547858,0,10,0.0,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,zne_quadratic,27,False,True,-0.0625,,,"[""endpoint_dominated""]",False,3.0084990232754363,0.969475690070606,2.9166666666666976,1.1132656224762847,0,10,,True,"[""endpoint_dominated""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,zne_quadratic,28,True,True,-0.012499999999999956,-0.012499999999999956,,[],True,4.098627391204735,0.969475690070606,3.9735196184304975,1.6742335896764624,0,10,0.0,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,zne_quadratic,29,True,True,0.03750000000000009,0.03750000000000009,,[],True,2.450381146772982,0.969475690070606,2.3755849532037394,0.6485254213150548,0,10,0.0,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,zne_quadratic,30,True,True,-0.025000000000000022,-0.025000000000000022,,[],True,2.4523537047564528,0.969475690070606,2.377497300215969,0.9108091371175528,0,10,0.0,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,zne_quadratic,31,False,True,-0.07499999999999996,-0.07499999999999996,,[],True,2.9675394369125314,0.969475690070606,2.876957343412514,1.367398441578045,0,10,0.0,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,sv,-1,False,True,0.0,,,"[""competing_peaks""]",False,1.0205635883182682,0.969475690070606,0.9894115890457869,0.01401699493994721,0,10,,,,
0.0,equal_gate,100000,0,sv,0,True,True,0.012499999999999956,0.012499999999999956,,[],True,1.9523436557195681,0.969475690070606,1.8927497128836979,0.389123123226858,0,10,0.0,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,sv,1,False,True,-0.0625,-0.0625,,[],True,2.2695135037656335,0.969475690070606,2.2002381701877463,0.5808821650807936,0,10,0.0,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,sv,2,True,True,0.04999999999999982,0.04999999999999982,,[],True,1.5462556870735427,0.969475690070606,1.4990572992512217,0.3684724408014583,0,10,0.0,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,sv,3,True,True,0.0,0.0,,[],True,1.6414241388874282,0.969475690070606,1.5913207997464396,0.3198408337132756,0,10,0.0,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,sv,4,False,True,-0.07499999999999996,,,"[""competing_peaks""]",False,1.6653489327227442,0.969475690070606,1.6145153057597297,0.3476420892352997,0,10,,False,"[""competing_peaks""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,sv,5,False,True,0.03750000000000009,,,"[""competing_peaks""]",False,1.4782293229224561,0.969475690070606,1.4331073929228528,0.34488432776405664,0,10,,False,"[""competing_peaks""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,sv,6,False,True,-0.050000000000000044,-0.050000000000000044,,[],True,1.8680781262871695,0.969475690070606,1.8110563305880583,0.4106658478797261,0,10,0.0,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,sv,7,True,True,0.025000000000000022,0.025000000000000022,,[],True,1.2468925764239775,0.969475690070606,1.2088320409725515,0.1773694983093899,0,10,0.0,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,sv,8,True,True,0.04999999999999982,,,"[""endpoint_dominated""]",False,1.7520142050482514,0.969475690070606,1.6985351804526576,0.2878994671831968,0,10,,True,"[""endpoint_dominated""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,sv,9,False,True,0.08749999999999991,,,"[""competing_peaks""]",False,1.5137987061237288,0.969475690070606,1.4675910452472924,0.3779306600451324,0,10,,False,"[""competing_peaks""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,sv,10,True,True,0.025000000000000022,0.025000000000000022,,[],True,1.5965326328973546,0.969475690070606,1.5477995759984042,0.39310987274643655,0,10,0.0,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,sv,11,True,True,0.025000000000000022,0.025000000000000022,,[],True,1.5655907782746878,0.969475690070606,1.51780220013603,0.4000122628311466,0,10,0.0,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,sv,12,False,True,0.07500000000000018,,,"[""endpoint_dominated""]",False,1.6622678587074795,0.969475690070606,1.6115282794026222,0.3468970364781486,0,10,,True,"[""endpoint_dominated""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,sv,13,False,True,-0.050000000000000044,-0.050000000000000044,,[],True,1.9731885358446457,0.969475690070606,1.9129583174273965,0.6016650913784078,0,10,0.0,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,sv,14,False,True,-0.03749999999999998,,,"[""competing_peaks""]",False,1.6584318902302564,0.969475690070606,1.6078094012160773,0.3697562744323347,0,10,,False,"[""competing_peaks""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,sv,15,True,True,-0.012499999999999956,,,"[""endpoint_dominated""]",False,1.7767653681363076,0.969475690070606,1.722530831367501,0.5335065503019446,0,10,,True,"[""endpoint_dominated""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,sv,16,False,True,-0.0625,-0.0625,,[],True,1.988742192905684,0.969475690070606,1.9280372098397682,0.5464822453436933,0,10,0.0,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,sv,17,False,True,0.04999999999999982,,,"[""endpoint_dominated"", ""competing_peaks""]",False,1.6730939688950337,0.969475690070606,1.6220239300474817,0.3745386629238974,0,10,,False,"[""endpoint_dominated"", ""competing_peaks""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,sv,18,False,True,0.0625,,,"[""competing_peaks""]",False,1.451923351074718,0.969475690070606,1.407604392712789,0.4100215855473646,0,10,,False,"[""competing_peaks""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,sv,19,False,True,-0.07499999999999996,-0.07499999999999996,,[],True,1.678520947649318,0.969475690070606,1.62728525402029,0.2988796821650102,0,10,0.0,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,sv,20,False,True,0.0625,0.0625,,[],True,1.6955577066182295,0.969475690070606,1.643801977678242,0.3884569580456281,0,10,0.0,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,sv,21,False,True,-0.03749999999999998,,,"[""competing_peaks""]",False,1.718008448925003,0.969475690070606,1.6655674265686986,0.408542737848063,0,10,,False,"[""competing_peaks""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,sv,22,True,True,0.012499999999999956,0.012499999999999956,,[],True,1.7643960522395041,0.969475690070606,1.7105390803027463,0.33048053088578694,0,10,0.0,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,sv,23,True,True,0.012499999999999956,0.012499999999999956,,[],True,1.7226403866627868,0.969475690070606,1.6700579776034008,0.41819536387838474,0,10,0.0,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,sv,24,True,True,0.0,0.0,,[],True,1.4464840730869872,0.969475690070606,1.4023311449321478,0.3492373199448859,0,10,0.0,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,sv,25,False,True,0.0,,,"[""competing_peaks""]",False,1.7118094031940718,0.969475690070606,1.6595576024309249,0.3716985255173859,0,10,,False,"[""competing_peaks""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,sv,26,True,True,-0.012499999999999956,-0.012499999999999956,,[],True,1.6824123787076883,0.969475690070606,1.6310579018309659,0.34510682043747337,0,10,0.0,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,sv,27,True,True,0.0,0.0,,[],True,1.8464681410157189,0.969475690070606,1.7901059752046031,0.3831694135832973,0,10,0.0,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,sv,28,True,True,0.03750000000000009,0.03750000000000009,,[],True,1.7310672180792375,0.969475690070606,1.678227585805973,0.5095047513298331,0,10,0.0,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,sv,29,True,True,0.03750000000000009,0.03750000000000009,,[],True,1.5323051074620682,0.969475690070606,1.4855325514555027,0.3109563997564262,0,10,0.0,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,sv,30,False,True,0.0625,,,"[""competing_peaks""]",False,1.4224901250709854,0.969475690070606,1.3790695956218162,0.29945424208665083,0,10,,False,"[""competing_peaks""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0,sv,31,True,True,-0.025000000000000022,,,"[""endpoint_dominated""]",False,1.943774106782656,0.969475690070606,1.8844417435144911,0.4486024078027505,0,10,,True,"[""endpoint_dominated""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0.01,raw,-1,False,True,0.07500000000000018,,,"[""nearby_branch_noise_effect_not_fully_checked""]",False,3.128595567411724,0.969475690070606,3.0330973466683204,1.1880663299249272,0,10,,,,
0.0,equal_gate,100000,0.01,raw,0,False,True,0.07500000000000018,,,"[""nearby_branch_noise_effect_not_fully_checked""]",False,3.3421157778221726,0.969475690070606,3.2401000000000106,1.294384616129382,0,10,,False,"[""competing_peaks""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0.01,raw,1,False,True,0.07500000000000018,,,"[""nearby_branch_noise_effect_not_fully_checked""]",False,3.251551361510085,0.969475690070606,3.152300000000008,1.2559884611808307,0,10,,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0.01,raw,2,False,True,0.07500000000000018,,,"[""nearby_branch_noise_effect_not_fully_checked""]",False,3.2431963299368745,0.969475690070606,3.144200000000008,1.246336963870781,0,10,,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0.01,raw,3,False,True,0.07500000000000018,,,"[""nearby_branch_noise_effect_not_fully_checked""]",False,3.0871325920323445,0.969475690070606,2.9929000000000157,1.1943985736239704,0,10,,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0.01,raw,4,False,True,0.07500000000000018,,,"[""nearby_branch_noise_effect_not_fully_checked""]",False,3.003582276300227,0.969475690070606,2.911900000000004,1.1619728206615922,0,10,,False,"[""competing_peaks""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0.01,raw,5,False,True,0.07500000000000018,,,"[""nearby_branch_noise_effect_not_fully_checked""]",False,3.011008971031982,0.969475690070606,2.919100000000016,1.1230141120039674,0,10,,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0.01,raw,6,False,True,0.07500000000000018,,,"[""nearby_branch_noise_effect_not_fully_checked""]",False,3.3931743041029128,0.969475690070606,3.2896000000000196,1.2233744100949973,0,10,,False,"[""competing_peaks""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0.01,raw,7,False,True,0.07500000000000018,,,"[""nearby_branch_noise_effect_not_fully_checked""]",False,3.047523553463052,0.969475690070606,2.9545000000000172,1.1590010747027808,0,10,,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0.01,raw,8,False,True,0.07500000000000018,,,"[""nearby_branch_noise_effect_not_fully_checked""]",False,3.124884956918703,0.969475690070606,3.0295000000000156,1.1877002827589405,0,10,,False,"[""competing_peaks""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0.01,raw,9,False,True,0.07500000000000018,,,"[""nearby_branch_noise_effect_not_fully_checked""]",False,2.981508489180887,0.969475690070606,2.8905000000000105,1.160760650173922,0,10,,False,"[""competing_peaks""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0.01,raw,10,False,True,0.07500000000000018,,,"[""nearby_branch_noise_effect_not_fully_checked""]",False,2.819874730227546,0.969475690070606,2.7338000000000138,1.1538455573856548,0,10,,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0.01,raw,11,False,True,0.07500000000000018,,,"[""nearby_branch_noise_effect_not_fully_checked""]",False,3.302300442177001,0.969475690070606,3.2015000000000153,1.2121962639475348,0,10,,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0.01,raw,12,False,True,0.07500000000000018,,,"[""nearby_branch_noise_effect_not_fully_checked""]",False,3.2849714878029355,0.969475690070606,3.184700000000016,1.249922650185216,0,10,,False,"[""competing_peaks""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0.01,raw,13,False,True,0.07500000000000018,,,"[""nearby_branch_noise_effect_not_fully_checked""]",False,3.2573276796347748,0.969475690070606,3.157900000000009,1.2305912466960418,0,10,,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0.01,raw,14,False,True,0.07500000000000018,,,"[""nearby_branch_noise_effect_not_fully_checked""]",False,3.1476807838036294,0.969475690070606,3.0516000000000094,1.1717341195148825,0,10,,False,"[""competing_peaks""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0.01,raw,15,False,True,0.07500000000000018,,,"[""nearby_branch_noise_effect_not_fully_checked""]",False,3.1949228141805466,0.969475690070606,3.097400000000008,1.1866318848486823,0,10,,False,"[""competing_peaks""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0.01,raw,16,False,True,0.07500000000000018,,,"[""nearby_branch_noise_effect_not_fully_checked""]",False,3.262897700683577,0.969475690070606,3.1633000000000044,1.2005597080723582,0,10,,False,"[""competing_peaks""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0.01,raw,17,False,True,0.07500000000000018,,,"[""nearby_branch_noise_effect_not_fully_checked""]",False,2.8509224401477407,0.969475690070606,2.7639000000000067,1.1633395382556821,0,10,,False,"[""competing_peaks""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0.01,raw,18,False,True,0.07500000000000018,,,"[""nearby_branch_noise_effect_not_fully_checked""]",False,3.3119964047434287,0.969475690070606,3.2109000000000014,1.213395905032386,0,10,,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0.01,raw,19,False,True,0.07500000000000018,,,"[""nearby_branch_noise_effect_not_fully_checked""]",False,2.9656236143379946,0.969475690070606,2.8751000000000118,1.21293716711501,0,10,,False,"[""competing_peaks""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0.01,raw,20,False,True,0.07500000000000018,,,"[""nearby_branch_noise_effect_not_fully_checked""]",False,3.1026048727234756,0.969475690070606,3.0079000000000162,1.1581427969621696,0,10,,False,"[""competing_peaks""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0.01,raw,21,False,True,0.07500000000000018,,,"[""nearby_branch_noise_effect_not_fully_checked""]",False,3.076611441162371,0.969475690070606,2.982700000000011,1.1744366738447156,0,10,,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0.01,raw,22,False,True,0.07500000000000018,,,"[""nearby_branch_noise_effect_not_fully_checked""]",False,2.955308760543904,0.969475690070606,2.8651000000000084,1.1461468369907901,0,10,,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0.01,raw,23,False,True,0.07500000000000018,,,"[""nearby_branch_noise_effect_not_fully_checked""]",False,3.352430631616254,0.969475690070606,3.250100000000005,1.1963453313510122,0,10,,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0.01,raw,24,False,True,0.07500000000000018,,,"[""nearby_branch_noise_effect_not_fully_checked""]",False,3.102089130033768,0.969475690070606,3.007400000000013,1.1794480304396902,0,10,,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0.01,raw,25,False,True,0.07500000000000018,,,"[""nearby_branch_noise_effect_not_fully_checked""]",False,3.0886798201014587,0.969475690070606,2.9944000000000166,1.175017258852105,0,10,,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0.01,raw,26,False,True,0.07500000000000018,,,"[""nearby_branch_noise_effect_not_fully_checked""]",False,2.931378299741639,0.969475690070606,2.841900000000025,1.1701928388568572,0,10,,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0.01,raw,27,False,True,0.07500000000000018,,,"[""nearby_branch_noise_effect_not_fully_checked""]",False,3.155107478535375,0.969475690070606,3.058800000000012,1.2399041568818459,0,10,,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0.01,raw,28,False,True,0.07500000000000018,,,"[""nearby_branch_noise_effect_not_fully_checked""]",False,2.948500957039817,0.969475690070606,2.8585000000000185,1.1243154275625629,0,10,,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0.01,raw,29,False,True,0.07500000000000018,,,"[""nearby_branch_noise_effect_not_fully_checked""]",False,3.189971684359389,0.969475690070606,3.092600000000012,1.2603322746376593,0,10,,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.0,equal_gate,100000,0.01,raw,30,False,True,0.07500000000000018,,,"[""nearby_branch_noise_effect_not_fully_checked""]",False,3.5057093589963944,0.969475690070606,3.398700000000011,1.2814018876666091,0,10,,True,[],delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
